tid,item_1,item_2,item_3
95581,Item_31752,Item_2394,Item_20414
95582,Item_20976,Item_37183,Item_16002
95583,Item_25538,Item_10489,Item_47067
95584,Item_6882,Item_21318,Item_9753
95585,Item_17588,Item_14833,Item_13750
95586,Item_44361,Item_6291,Item_40836
95587,Item_44230,Item_20650,Item_46274
95588,Item_17345,Item_44389,Item_42275
95589,Item_30081,Item_38852,Item_25835
95590,Item_28429,Item_48990,Item_3671
95591,Item_3926,Item_27529,Item_36543
95592,Item_21137,Item_47518,Item_46156
95593,Item_15199,Item_10085,Item_11925
95594,Item_35179,Item_12447,Item_12543
95595,Item_41676,Item_5886,Item_44108
95596,Item_37794,Item_13575,Item_24107
95597,Item_9544,Item_7543,Item_16013
95598,Item_44009,Item_20899,Item_9060
95599,Item_42682,Item_31666,Item_402
95600,Item_11032,Item_29333,Item_12094
95601,Item_11943,Item_44251,Item_14966
95602,Item_481,Item_6900,Item_45404
95603,Item_16556,Item_31802,Item_19108
95604,Item_25457,Item_8903,Item_20847
95605,Item_18622,Item_3471,Item_41331
95606,Item_40278,Item_24262,Item_9490
95607,Item_32320,Item_14201,Item_17505
95608,Item_49730,Item_1800,Item_37362
95609,Item_18324,Item_35096,Item_5327
95610,Item_7564,Item_34293,Item_41223
95611,Item_10145,Item_47245,Item_13710
95612,Item_27650,Item_28562,Item_47126
95613,Item_47614,Item_3947,Item_4311
95614,Item_3804,Item_7536,Item_40227
95615,Item_30875,Item_49239,Item_14526
95616,Item_1934,Item_23807,Item_48407
95617,Item_21211,Item_8866,Item_27261
95618,Item_9713,Item_5950,Item_40282
95619,Item_35243,Item_41191,Item_7572
95620,Item_9224,Item_14180,Item_37486
95621,Item_20705,Item_34831,Item_34980
95622,Item_15716,Item_47570,Item_13238
95623,Item_3105,Item_18426,Item_7864
95624,Item_34509,Item_22932,Item_22579
95625,Item_25001,Item_37107,Item_14694
95626,Item_22394,Item_29420,Item_41395
95627,Item_21078,Item_37873,Item_30511
95628,Item_42445,Item_10634,Item_48509
95629,Item_13905,Item_37300,Item_46968
95630,Item_31301,Item_23314,Item_18143
95631,Item_36036,Item_31488,Item_18237
95632,Item_45812,Item_6559,Item_20977
95633,Item_21906,Item_48444,Item_10420
95634,Item_37329,Item_1509,Item_5900
95635,Item_36194,Item_29584,Item_26307
95636,Item_40215,Item_32364,Item_9262
95637,Item_18753,Item_37702,Item_45284
95638,Item_261,Item_7903,Item_700
95639,Item_23432,Item_48110,Item_16855
95640,Item_20906,Item_40898,Item_13922
95641,Item_30355,Item_6951,Item_23568
95642,Item_1305,Item_12520,Item_21423
95643,Item_29960,Item_44936,Item_5739
95644,Item_4373,Item_36142,Item_23912
95645,Item_38158,Item_40937,Item_25384
95646,Item_38279,Item_42537,Item_1360
95647,Item_26740,Item_11243,Item_19605
95648,Item_20395,Item_24792,Item_31070
95649,Item_10984,Item_44312,Item_32626
95650,Item_35159,Item_49209,Item_34724
95651,Item_2408,Item_7409,Item_12822
95652,Item_17030,Item_9266,Item_42179
95653,Item_38468,Item_37630,Item_2367
95654,Item_11872,Item_11324,Item_37648
95655,Item_24061,Item_25392,Item_37073
95656,Item_5489,Item_23566,Item_11696
95657,Item_10284,Item_36441,Item_49087
95658,Item_41022,Item_39331,Item_2330
95659,Item_3313,Item_40267,Item_40493
95660,Item_18051,Item_45258,Item_41210
95661,Item_48362,Item_16400,Item_48955
95662,Item_2795,Item_15793,Item_6637
95663,Item_35614,Item_40946,Item_3494
95664,Item_48282,Item_28544,Item_30319
95665,Item_44999,Item_46168,Item_12775
95666,Item_22121,Item_19570,Item_45095
95667,Item_36661,Item_21617,Item_43717
95668,Item_19401,Item_42924,Item_37822
95669,Item_6742,Item_6961,Item_17380
95670,Item_24683,Item_30054,Item_14470
95671,Item_17793,Item_17941,Item_38426
95672,Item_465,Item_42312,Item_28078
95673,Item_19303,Item_37015,Item_38641
95674,Item_5484,Item_9211,Item_41286
95675,Item_40846,Item_38431,Item_45709
95676,Item_25279,Item_13371,Item_1797
95677,Item_3353,Item_44316,Item_49818
95678,Item_33412,Item_39974,Item_17517
95679,Item_42358,Item_25831,Item_24772
95680,Item_47757,Item_1828,Item_36696
95681,Item_37330,Item_49432,Item_35384
95682,Item_19316,Item_32368,Item_21235
95683,Item_10743,Item_16340,Item_27813
95684,Item_46437,Item_24673,Item_42715
95685,Item_23534,Item_44532,Item_27164
95686,Item_31485,Item_45061,Item_5356
95687,Item_10398,Item_34320,Item_12772
95688,Item_35992,Item_6976,Item_43355
95689,Item_29770,Item_34106,Item_49462
95690,Item_28206,Item_17454,Item_28734
95691,Item_7045,Item_26938,Item_40921
95692,Item_46904,Item_30746,Item_494
95693,Item_38345,Item_8144,Item_45369
95694,Item_27057,Item_22561,Item_4717
95695,Item_15419,Item_40646,Item_46118
95696,Item_18337,Item_13386,Item_37494
95697,Item_26134,Item_9829,Item_17088
95698,Item_18917,Item_28962,Item_6581
95699,Item_33255,Item_31712,Item_49773
95700,Item_43659,Item_11924,Item_47824
95701,Item_9843,Item_37313,Item_1458
95702,Item_40418,Item_26173,Item_35963
95703,Item_48467,Item_31360,Item_42142
95704,Item_16902,Item_37129,Item_23752
95705,Item_21077,Item_39190,Item_5387
95706,Item_24173,Item_12447,Item_19670
95707,Item_38423,Item_13079,Item_28861
95708,Item_5867,Item_26204,Item_41984
95709,Item_23357,Item_16170,Item_7892
95710,Item_40671,Item_6239,Item_5316
95711,Item_14994,Item_49703,Item_35803
95712,Item_43616,Item_11439,Item_46052
95713,Item_5188,Item_34629,Item_6594
95714,Item_33617,Item_19103,Item_31577
95715,Item_43307,Item_31828,Item_19635
95716,Item_32146,Item_42673,Item_22114
95717,Item_23212,Item_3995,Item_7410
95718,Item_27573,Item_17796,Item_8248
95719,Item_21928,Item_49595,Item_48239
95720,Item_45734,Item_46951,Item_9089
95721,Item_49302,Item_4438,Item_41300
95722,Item_9109,Item_45118,Item_38810
95723,Item_36380,Item_43509,Item_12196
95724,Item_23314,Item_15677,Item_1035
95725,Item_6307,Item_45652,Item_7920
95726,Item_26509,Item_37683,Item_34212
95727,Item_16674,Item_6349,Item_2625
95728,Item_23410,Item_19802,Item_26569
95729,Item_1981,Item_39269,Item_2755
95730,Item_25010,Item_36459,Item_37189
95731,Item_31797,Item_37015,Item_45158
95732,Item_38255,Item_6046,Item_33526
95733,Item_42807,Item_1669,Item_19956
95734,Item_10954,Item_12044,Item_23786
95735,Item_29718,Item_31647,Item_37271
95736,Item_35780,Item_36897,Item_14794
95737,Item_34595,Item_761,Item_10688
95738,Item_74,Item_24785,Item_28335
95739,Item_19165,Item_40914,Item_38780
95740,Item_18917,Item_44330,Item_870
95741,Item_32611,Item_5523,Item_6045
95742,Item_46625,Item_14795,Item_26976
95743,Item_17850,Item_43623,Item_5667
95744,Item_1137,Item_5696,Item_44421
95745,Item_613,Item_30877,Item_40730
95746,Item_45426,Item_27305,Item_32895
95747,Item_25478,Item_45703,Item_4697
95748,Item_12887,Item_32779,Item_12350
95749,Item_960,Item_40117,Item_4045
95750,Item_15856,Item_47531,Item_30215
95751,Item_41800,Item_39776,Item_47390
95752,Item_2044,Item_22070,Item_5408
95753,Item_35500,Item_2817,Item_36087
95754,Item_32770,Item_37629,Item_29951
95755,Item_9262,Item_7273,Item_2876
95756,Item_33831,Item_8656,Item_42547
95757,Item_31531,Item_22896,Item_36375
95758,Item_47113,Item_32563,Item_27511
95759,Item_3339,Item_40503,Item_1087
95760,Item_15293,Item_7249,Item_18342
95761,Item_32850,Item_4695,Item_7217
95762,Item_2559,Item_14148,Item_34869
95763,Item_27373,Item_35279,Item_12613
95764,Item_17361,Item_43698,Item_40538
95765,Item_35370,Item_25699,Item_27141
95766,Item_9354,Item_16989,Item_8702
95767,Item_30044,Item_27521,Item_262
95768,Item_39085,Item_32423,Item_29714
95769,Item_42258,Item_1821,Item_44111
95770,Item_22683,Item_4362,Item_41195
95771,Item_12036,Item_27032,Item_12429
95772,Item_26737,Item_44917,Item_23373
95773,Item_16475,Item_43595,Item_16846
95774,Item_28039,Item_16460,Item_41917
95775,Item_47915,Item_48215,Item_5657
95776,Item_45693,Item_40962,Item_38115
95777,Item_5841,Item_26553,Item_39550
95778,Item_39718,Item_35158,Item_41124
95779,Item_7379,Item_42315,Item_45412
95780,Item_26478,Item_41293,Item_47649
95781,Item_3429,Item_45203,Item_33190
95782,Item_27449,Item_17818,Item_42258
95783,Item_23888,Item_31613,Item_40413
95784,Item_22008,Item_9829,Item_13135
95785,Item_37433,Item_23062,Item_19808
95786,Item_24972,Item_42320,Item_16250
95787,Item_35640,Item_37870,Item_7524
95788,Item_40675,Item_17144,Item_42027
95789,Item_3299,Item_30467,Item_46774
95790,Item_31643,Item_35956,Item_10582
95791,Item_24706,Item_39375,Item_34474
95792,Item_23666,Item_21239,Item_38869
95793,Item_30021,Item_41702,Item_19273
95794,Item_22997,Item_10766,Item_29473
95795,Item_6831,Item_7836,Item_35816
95796,Item_7617,Item_36752,Item_35177
95797,Item_48976,Item_1618,Item_48321
95798,Item_30595,Item_42232,Item_7497
95799,Item_12878,Item_39589,Item_48043
95800,Item_34614,Item_16175,Item_23078
95801,Item_9220,Item_39196,Item_34468
95802,Item_46917,Item_23618,Item_4091
95803,Item_40193,Item_18830,Item_28467
95804,Item_10192,Item_49030,Item_27228
95805,Item_28707,Item_45990,Item_24809
95806,Item_20790,Item_882,Item_4046
95807,Item_22970,Item_35172,Item_11330
95808,Item_21736,Item_19264,Item_9751
95809,Item_31315,Item_38483,Item_45584
95810,Item_11681,Item_34384,Item_991
95811,Item_27441,Item_48151,Item_19058
95812,Item_8536,Item_5817,Item_19130
95813,Item_17747,Item_26621,Item_31861
95814,Item_1465,Item_23900,Item_27093
95815,Item_7610,Item_18888,Item_35940
95816,Item_46156,Item_46440,Item_8817
95817,Item_45708,Item_2249,Item_34810
95818,Item_18357,Item_17191,Item_39742
95819,Item_43708,Item_33484,Item_732
95820,Item_27937,Item_36845,Item_9995
95821,Item_33523,Item_15431,Item_38737
95822,Item_47772,Item_48458,Item_31239
95823,Item_7009,Item_20060,Item_31080
95824,Item_35084,Item_41988,Item_32151
95825,Item_42302,Item_33811,Item_10344
95826,Item_48548,Item_44082,Item_4112
95827,Item_24157,Item_49357,Item_40212
95828,Item_30008,Item_15312,Item_18250
95829,Item_11809,Item_5566,Item_22049
95830,Item_43837,Item_39858,Item_32254
95831,Item_7052,Item_34177,Item_5997
95832,Item_41402,Item_19147,Item_12222
95833,Item_675,Item_29635,Item_49145
95834,Item_30384,Item_26537,Item_45154
95835,Item_6488,Item_9445,Item_13097
95836,Item_15891,Item_14204,Item_37014
95837,Item_38288,Item_25076,Item_26381
95838,Item_49862,Item_43769,Item_43938
95839,Item_27482,Item_21084,Item_23501
95840,Item_22395,Item_8655,Item_1951
95841,Item_29568,Item_32927,Item_28756
95842,Item_6089,Item_23771,Item_2753
95843,Item_18176,Item_31505,Item_41686
95844,Item_10422,Item_40915,Item_42114
95845,Item_44401,Item_32637,Item_36270
95846,Item_44985,Item_28040,Item_42909
95847,Item_17439,Item_10526,Item_20081
95848,Item_12480,Item_14945,Item_5989
95849,Item_18750,Item_9521,Item_13387
95850,Item_40088,Item_17217,Item_46019
95851,Item_29529,Item_46671,Item_46280
95852,Item_10084,Item_24330,Item_774
95853,Item_44293,Item_32134,Item_7962
95854,Item_11860,Item_37383,Item_34653
95855,Item_35576,Item_37038,Item_15416
95856,Item_35995,Item_14826,Item_23508
95857,Item_35980,Item_29597,Item_45634
95858,Item_25224,Item_46644,Item_31217
95859,Item_49971,Item_27501,Item_40893
95860,Item_11189,Item_35235,Item_2679
95861,Item_19237,Item_47508,Item_13487
95862,Item_10994,Item_10123,Item_12076
95863,Item_49515,Item_16391,Item_22209
95864,Item_24816,Item_44125,Item_44328
95865,Item_20533,Item_6529,Item_12402
95866,Item_27989,Item_12726,Item_37196
95867,Item_45230,Item_1361,Item_47646
95868,Item_34528,Item_32832,Item_41424
95869,Item_28128,Item_5989,Item_40854
95870,Item_9451,Item_23970,Item_1197
95871,Item_31659,Item_47407,Item_1032
95872,Item_9541,Item_14505,Item_27740
95873,Item_27073,Item_4598,Item_31613
95874,Item_15452,Item_29976,Item_6336
95875,Item_12196,Item_11896,Item_44415
95876,Item_16622,Item_7931,Item_9371
95877,Item_48798,Item_38918,Item_4348
95878,Item_7084,Item_41559,Item_39762
95879,Item_36936,Item_672,Item_43266
95880,Item_8379,Item_1621,Item_27546
95881,Item_35831,Item_43838,Item_2135
95882,Item_20588,Item_10986,Item_28696
95883,Item_19580,Item_6732,Item_51
95884,Item_17682,Item_3142,Item_19223
95885,Item_41714,Item_24363,Item_31397
95886,Item_1455,Item_10316,Item_32322
95887,Item_44598,Item_18744,Item_49770
95888,Item_2783,Item_13679,Item_31785
95889,Item_12424,Item_14151,Item_10136
95890,Item_23334,Item_30102,Item_37579
95891,Item_14031,Item_17425,Item_7539
95892,Item_32614,Item_9914,Item_20761
95893,Item_46184,Item_2520,Item_158
95894,Item_32174,Item_12874,Item_13934
95895,Item_38628,Item_32885,Item_44829
95896,Item_13217,Item_15406,Item_41826
95897,Item_49220,Item_8924,Item_4486
95898,Item_5459,Item_30978,Item_18749
95899,Item_24849,Item_36357,Item_8636
95900,Item_7017,Item_12564,Item_39816
95901,Item_27522,Item_47131,Item_42033
95902,Item_10383,Item_37676,Item_15746
95903,Item_32585,Item_12793,Item_15211
95904,Item_21503,Item_24038,Item_1732
95905,Item_21077,Item_13263,Item_12400
95906,Item_49489,Item_30867,Item_9271
95907,Item_44135,Item_36980,Item_30816
95908,Item_28974,Item_9211,Item_27164
95909,Item_25830,Item_14747,Item_1140
95910,Item_41002,Item_3254,Item_139
95911,Item_38119,Item_23022,Item_3369
95912,Item_47069,Item_41394,Item_33209
95913,Item_40742,Item_3679,Item_25723
95914,Item_19792,Item_2936,Item_46640
95915,Item_45392,Item_18408,Item_42877
95916,Item_48196,Item_33602,Item_23792
95917,Item_14030,Item_23046,Item_26520
95918,Item_47251,Item_30268,Item_48236
95919,Item_36085,Item_34112,Item_37847
95920,Item_39123,Item_24345,Item_39038
95921,Item_32323,Item_15107,Item_7649
95922,Item_36564,Item_3981,Item_49328
95923,Item_40246,Item_28923,Item_42869
95924,Item_3133,Item_21774,Item_18496
95925,Item_13423,Item_21787,Item_39560
95926,Item_49200,Item_30221,Item_15727
95927,Item_20213,Item_40318,Item_7176
95928,Item_24838,Item_7791,Item_1159
95929,Item_17345,Item_6869,Item_13163
95930,Item_2718,Item_16719,Item_5529
95931,Item_710,Item_25984,Item_38707
95932,Item_19490,Item_21393,Item_3623
95933,Item_3232,Item_23344,Item_27779
95934,Item_20402,Item_30462,Item_6686
95935,Item_5092,Item_14916,Item_18701
95936,Item_16118,Item_5377,Item_31503
95937,Item_4400,Item_16144,Item_4682
95938,Item_28748,Item_28453,Item_2062
95939,Item_4806,Item_40095,Item_11981
95940,Item_40508,Item_30407,Item_48958
95941,Item_35403,Item_2648,Item_14520
95942,Item_43429,Item_15536,Item_49210
95943,Item_30292,Item_22475,Item_15788
95944,Item_35732,Item_39739,Item_22036
95945,Item_42129,Item_3973,Item_49884
95946,Item_5578,Item_3575,Item_18050
95947,Item_43304,Item_1641,Item_24269
95948,Item_28643,Item_7012,Item_32332
95949,Item_39980,Item_18348,Item_20512
95950,Item_4490,Item_16815,Item_32703
95951,Item_44459,Item_30252,Item_42709
95952,Item_9666,Item_3608,Item_14150
95953,Item_45218,Item_43047,Item_11864
95954,Item_26283,Item_42220,Item_49864
95955,Item_18592,Item_35282,Item_11301
95956,Item_28274,Item_23511,Item_15462
95957,Item_40595,Item_7450,Item_9264
95958,Item_26814,Item_34164,Item_33121
95959,Item_30183,Item_2125,Item_11756
95960,Item_36454,Item_38573,Item_36530
95961,Item_21273,Item_14250,Item_38877
95962,Item_5985,Item_30599,Item_29463
95963,Item_33884,Item_33943,Item_2300
95964,Item_46883,Item_18985,Item_10226
95965,Item_46953,Item_23483,Item_23838
95966,Item_44198,Item_5102,Item_44840
95967,Item_33981,Item_27677,Item_24946
95968,Item_23461,Item_11631,Item_29156
95969,Item_43458,Item_1798,Item_27433
95970,Item_43973,Item_7334,Item_16804
95971,Item_19419,Item_15211,Item_5121
95972,Item_7272,Item_16751,Item_925
95973,Item_48179,Item_43823,Item_435
95974,Item_12741,Item_40433,Item_19143
95975,Item_9277,Item_39730,Item_13596
95976,Item_5186,Item_2386,Item_27721
95977,Item_4391,Item_31850,Item_15401
95978,Item_29044,Item_18119,Item_44528
95979,Item_48050,Item_37684,Item_25326
95980,Item_47621,Item_4169,Item_38191
95981,Item_14723,Item_214,Item_48317
95982,Item_4278,Item_3791,Item_27765
95983,Item_36120,Item_28166,Item_21040
95984,Item_28559,Item_2382,Item_37967
95985,Item_46849,Item_15000,Item_14820
95986,Item_30687,Item_13363,Item_14645
95987,Item_47750,Item_2682,Item_27582
95988,Item_49292,Item_32340,Item_27842
95989,Item_32351,Item_40258,Item_45026
95990,Item_5738,Item_31205,Item_40836
95991,Item_46143,Item_4314,Item_42670
95992,Item_9793,Item_16335,Item_9231
95993,Item_26042,Item_15269,Item_34348
95994,Item_46696,Item_29329,Item_4879
95995,Item_28998,Item_18759,Item_3855
95996,Item_9629,Item_14017,Item_27848
95997,Item_5982,Item_35766,Item_24373
95998,Item_44080,Item_2744,Item_7405
95999,Item_33371,Item_22612,Item_6334
96000,Item_22896,Item_38516,Item_29040
96001,Item_29580,Item_39054,Item_45549
96002,Item_40130,Item_41735,Item_17160
96003,Item_7,Item_3041,Item_32285
96004,Item_22497,Item_14497,Item_32172
96005,Item_38852,Item_22694,Item_44162
96006,Item_9909,Item_11031,Item_34151
96007,Item_16079,Item_8874,Item_35656
96008,Item_48064,Item_3254,Item_43565
96009,Item_26489,Item_7322,Item_42960
96010,Item_39442,Item_11394,Item_45166
96011,Item_48397,Item_30901,Item_34312
96012,Item_17532,Item_39615,Item_25853
96013,Item_48459,Item_4635,Item_30147
96014,Item_38442,Item_17564,Item_657
96015,Item_42579,Item_21507,Item_4659
96016,Item_3336,Item_41196,Item_27534
96017,Item_35669,Item_18085,Item_9594
96018,Item_4022,Item_30869,Item_9375
96019,Item_9137,Item_48917,Item_49682
96020,Item_6721,Item_7492,Item_46773
96021,Item_5769,Item_19319,Item_30332
96022,Item_27845,Item_37198,Item_38279
96023,Item_11591,Item_42,Item_12191
96024,Item_28041,Item_30391,Item_8321
96025,Item_39660,Item_11355,Item_11649
96026,Item_10942,Item_6614,Item_30805
96027,Item_38192,Item_40079,Item_30762
96028,Item_33121,Item_16781,Item_47844
96029,Item_8548,Item_9348,Item_6985
96030,Item_43143,Item_19566,Item_29098
96031,Item_17764,Item_29474,Item_43876
96032,Item_20644,Item_11732,Item_11551
96033,Item_23412,Item_17378,Item_1882
96034,Item_504,Item_26355,Item_26411
96035,Item_2591,Item_30971,Item_2926
96036,Item_46858,Item_17037,Item_10724
96037,Item_46055,Item_11320,Item_2409
96038,Item_22135,Item_21594,Item_37145
96039,Item_1927,Item_47948,Item_18312
96040,Item_13384,Item_35305,Item_9548
96041,Item_1490,Item_24297,Item_34711
96042,Item_49551,Item_7693,Item_30109
96043,Item_30411,Item_30855,Item_15104
96044,Item_27324,Item_9488,Item_33641
96045,Item_4215,Item_753,Item_31212
96046,Item_37237,Item_26370,Item_6900
96047,Item_26277,Item_10579,Item_40955
96048,Item_10404,Item_31416,Item_32332
96049,Item_7906,Item_6726,Item_23784
96050,Item_20705,Item_34352,Item_31264
96051,Item_7407,Item_25817,Item_23892
96052,Item_41187,Item_22528,Item_42013
96053,Item_35498,Item_16112,Item_31708
96054,Item_1127,Item_41041,Item_5660
96055,Item_19629,Item_4858,Item_14445
96056,Item_22227,Item_46746,Item_10157
96057,Item_15132,Item_34164,Item_16222
96058,Item_6272,Item_22794,Item_15618
96059,Item_47077,Item_35476,Item_1346
96060,Item_10921,Item_19885,Item_20351
96061,Item_11063,Item_15960,Item_25422
96062,Item_21297,Item_42852,Item_32347
96063,Item_24247,Item_301,Item_42559
96064,Item_43336,Item_1553,Item_33183
96065,Item_33854,Item_647,Item_27827
96066,Item_31427,Item_26293,Item_44930
96067,Item_49408,Item_7996,Item_37331
96068,Item_10403,Item_47224,Item_9536
96069,Item_373,Item_21958,Item_38665
96070,Item_21028,Item_26816,Item_4009
96071,Item_8445,Item_37008,Item_4672
96072,Item_36050,Item_5222,Item_17472
96073,Item_27557,Item_21916,Item_3225
96074,Item_46477,Item_45630,Item_6209
96075,Item_42032,Item_2428,Item_36487
96076,Item_45759,Item_25164,Item_3883
96077,Item_2853,Item_28861,Item_40465
96078,Item_32655,Item_48503,Item_68
96079,Item_30375,Item_1805,Item_21890
96080,Item_46928,Item_20289,Item_39468
96081,Item_45267,Item_5049,Item_17671
96082,Item_3328,Item_44373,Item_15371
96083,Item_11342,Item_27389,Item_2896
96084,Item_3711,Item_36408,Item_44820
96085,Item_19271,Item_25346,Item_8564
96086,Item_42810,Item_24882,Item_32649
96087,Item_20228,Item_49060,Item_32150
